計畫名稱,class,關鍵詞,NER
次世代環境智能系統技術研發與應用推動計畫(3/4),18,"['娛樂', '工業局', '體感', '感官']","['工業局', '工業局']"
AI on chip終端智慧發展計畫(1/4),18,[],"['107/2/27', '經濟部', '行政院', 'AI on Chip', '科技部']"
智慧機械產業智慧升級計畫(1/4),18,[],"['10%', '35%']"
普及智慧城鄉生活應用計畫(3/3),18,[],"['中央', '108-109年']"
智慧顯示產業推動計畫(2/4),18,"['面板', '場次']",[]
智慧電子產業推動計畫(1/4),18,"['智造', '大廠']",['台灣']
體感科技基地-體感園區計畫(3/3),18,['體感'],[]
109年度推動中小企業雲端創新應用發展計畫(4/4),18,['雲端物聯'],"['SaaS', 'AaaS', 'DaaS']"
智慧創新研究中心推升計畫(3/5),18,['二分項'],"['教育部', '台灣']"
建構雲端服務及大數據運算平台(4/4),18,"['容量', '大數據', '創客']",['109年']
建構公教體系綠能雲端資料中心計畫(3/3),18,['機房'],[]
推動雲端服務輔導規劃計畫(1/1),18,"['機房', '以部', '環保']",['中央']
建築資訊整合應用躍升計畫(3/4),18,"['營建署', '指南']",['1']
智慧化居住空間整合應用人工智慧科技發展推廣計畫(3/4),18,[],"['行政院', '106-114年', '107至110年', '第3年', '本年', '行政院', '4年', '93年', '台灣']"
智慧晶片系統與應用人才培育計畫(1/4),18,['總聯盟'],"['行政院', '總聯盟', '臺灣']"
智慧製造跨域整合人才培育計畫(1/4),18,[],[]
人文社會與科技前瞻人才培育計畫(3/4),18,['敏銳度'],['未來10至20年']
AI領航推動計畫(3/4),18,[],"['台灣AI行動計畫', '109年', '110', '行政院', '台灣', '經濟部技術處', '108年', '行政院科技會報辦公室', '第三', '108年度']"
先進資通訊系統暨應用發展綱要計畫(4/4),18,['物聯'],['台灣']
AI on chip終端智慧發展計畫(2/4),18,[],"['AI on Chip', 'AI on Chip', '行政院', '110)年度']"
次世代物聯網智慧系統關鍵技術與產業躍升計畫(3/4),18,['促投'],"['2億元', '亞太', '2億元', '5億元', '900萬元', '亞洲•矽谷推動方案']"
次世代環境智能系統技術研發與應用推動計畫(4/4),18,"['娛樂', '感官', '整合業', '風潮']","['日本', 'RetailNext', 'Google ']"
智慧顯示前瞻系統開發驗證計畫(1/5),18,['面板'],"['政府', '109年5月22日', '行政院', '臺灣', '臺灣顯示科技與應用行動計畫', '臺灣']"
智慧顯示產業推動計畫(3/4),18,['面板'],['臺灣']
晶片設計與半導體科技研發應用計畫(4/4),18,"['智造', '全球物', '生態鏈', '上中下游']","['AI on Chip', '台灣', '台灣', '台灣', '台灣', '英文', '台灣']"
普及智慧城鄉生活應用計畫(1/5),18,[],"['行政院', '亞太地區', '臺灣']"
智慧顯示跨域應用暨場域推動計畫(1/5),18,['面板'],"['2030年', '院臺科會', '新台幣2.5兆元', '第1090163944號', '台灣顯示科技與應用行動計畫', '109年5月22日', '2030年', '行政院']"
擴大中小企業5G創新服務應用計畫(1/5),18,['效果'],"['臺灣', '2020年第3季5G']"
強化氣象資訊基礎建設計畫(1/5),18,"['機房', '容量']","['108年8月13日', '110至114年', '3年', '5年', '5年', '行政院', '5年', 'UPS', '第1080021167號', '5年']"
智慧創新研究中心推升計畫(4/5),18,['二分項'],"['教育部', '臺灣']"
數據智慧應用科技計畫(1/4),18,[],['臺南']
顯示科技研發與人才培育計畫(1/4),18,[],"['AIoT', '智聯網', '臺灣', '台灣', '5G', '2019年']"
數位科技與視覺藝術共構發展計畫(3/3),19,['視覺'],"['台灣', '台灣', '民國101至103年', '台灣']"
臺灣展演藝術科技化旗艦計畫(3/3),19,"['多媒體', '作品']","['台灣', '台灣', '2014年', '民國101至103年']"
推動客家雲端服務暨建立基礎資料計畫(1/3),19,['客家'],"['臺灣', '行政院', '94年', '美洲', '嘉南', '90年', '日本', '東南亞', '客家文化發展中心', '靜水流深—東南亞客家廿良才', '98年', '非洲', '雲嘉南', '利會本部', '臺灣', '客家人']"
教育雲端應用及平臺服務推動計畫(3/6),19,['小學'],[]
新一代數位學習計畫(1/4),19,"['學科', '課師']",[]
數位學習產業創新躍升計畫(2/4),19,['產企業'],[]
數位內容創新與整合推動計畫(3/4),19,"['文創', '技能', '遊戲']","['台灣', '華文', '兩岸', '台灣']"
全球產業合作推動及商務科技化示範應用計畫(2/4),19,"['自製率', '文創', '商區']","['日本', '台灣', '美國', '台灣']"
展示科技應用服務發展計畫(3/4),19,['聯誼會'],"['本年度', '聯誼會', '全年']"
新興科技商業應用體驗環境推動計畫(1/4),19,['實驗場'],"['45%', '35%', '20%']"
高等研究園區維運計畫(4/4),19,['文創'],"['奧盧市', '日本', '芬蘭', '103年度', '美國']"
國家型科技計畫橋接、學研與國際合作計畫(1/1),19,['文創'],"['加州理工學院', '101年底', '97年度', '103年度', '5仟萬元', '台灣', '103年度']"
跨部會署數位文創及數位教育計畫(1/2),19,"['文創', '書院', '範疇', '影音']","['臺灣', '監察院']"
臺灣科技融藝創新計畫(1/4),19,"['音樂', '視覺', '範例', '實境', '作品']","['臺灣', '次年', '二年', '首年', '臺灣']"
推動客家雲端服務暨建立基礎資料計畫(2/3),19,"['客家', '客庄', '遊程', '史料', '當地', '獨特性']","['臺灣', '日本', '桃竹苗', '3年', '臺灣', '美洲', '五大洲', '東南亞', '非洲', '臺灣', '臺灣', '客家人', '客家人', '臺灣', '98年']"
教育雲端應用及平臺服務推動計畫(4/6),19,['小學'],[]
新一代數位學習計畫(2/4),19,"['促進學', '學科', '磨課師', '課師']","['二十一世紀', '5', '十二年']"
數位學習產業創新躍升計畫(3/4),19,"['東協', '當地']",[]
全球產業合作推動及商務科技化示範應用計畫(3/4),19,"['自製率', '文創', '商區']","['美國', '日本', '台灣', '台灣']"
數位內容創新與整合推動計畫(4/4),19,"['文創', '技能', '遊戲', '樞紐']","['台灣', '兩岸', '華文', '台灣']"
展示科技應用服務發展計畫(4/4),19,['聯誼會'],['3年']
新興科技商業應用體驗環境推動計畫(2/4),19,['業場'],['台灣']
跨部會署數位文創及數位教育計畫(計畫展延至106年4月)(1/1),19,"['文創', '書院', '範疇', '影音']","['臺灣', '監察院']"
專案計畫管理暨人才培育計畫(1/4),19,"['身段', '圖書館', '泥土']","['第一', '問樵鬧府', '108年', '活捉']"
文化雲共通系統(iCulture、iCollections及影音平臺系統)推動服務計畫(1/4),19,"['權利', '文創', '影音', '文化部', '版權', '收視', '多媒體']","['105-108年', '3', '逐年']"
建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(1/4),19,"['觀眾', '轄下', '影音', '文創']","['國家高速網路與計算中心', '國家晶片系統設計中心', '儀器科技研究中心']"
臺灣科技融藝創新計畫(2/4),19,"['文化部', '視覺', '藝術界', '音樂', '範例', '實境', '作品']","['臺灣', '臺灣', '首年', '次年', '文化部', '臺灣']"
科技．人文．友善體驗-博物館數位導覽示範計畫(1/4),19,"['基底', '實境', '層次', '視覺']",[]
文化資產科技調查與空間資訊應用計畫(1/4),19,['結合物'],[]
推動客家雲端服務暨建立基礎資料計畫(3/3),19,"['客家', '客戶', '客庄', '遊程', '節慶', '當地']","['臺灣', '臺灣', '非洲', '日本', '臺灣', '嘉南', '東南亞', '美洲', '臺灣']"
加速行動寬頻服務及產業發展計畫(2/3)-客庄智慧樂活4G應用服務計畫,19,"['客庄', '步驟', '實境', '多媒體', '影音']",[]
教育雲端應用及平臺服務推動計畫(5/6),19,"['立得', '影音']",[]
新一代數位學習計畫(3/4),19,"['學科', '課師', '磨課師']","['二十一世紀', '5~15分鐘', '華文']"
數位內容跨域創新應用推動計畫(1/4),19,"['文創', '技能', '遊戲', '樞紐']","['台灣', '兩岸', '兩岸', '華文', '台灣']"
數位學習產業創新躍升計畫(4/4),19,['通路商'],[]
全球產業合作推動及商務科技化示範應用計畫(4/4),19,"['自製率', '文創', '影音', '商區']","['日本', '台灣', '美國', '台灣']"
培訓產業創新暨人力加值計畫(1/4),19,[],[]
智慧內容產業發展計畫(1/4),19,"['技能', '結合物', '東協']",['大陸']
加速行動寬頻服務及產業發展計畫(2/3)-建構相關 APP 行動商務與本土數位內容,19,"['影音', '著作', '權利']",[]
商業場域科技應用示範推動計畫(1/4),19,['業場'],"['臺灣', '次年', '臺灣', '臺灣', '第一']"
社群分享商務推動發展計畫(1/4),19,['客戶'],"['107年', '台灣', '台灣', '四年度', '105年', '106年', '第一', '四年', '台灣', '台灣', '108年', '台灣']"
打開歷史任意門：臺灣歷史創新科技體驗建置計畫(1/4),19,"['廣角', '府城', '實境', '觀眾', '透視鏡', '詮釋', '視覺', '多媒體', '文創', '資源庫']","['第1', '清代', '臺南安平', '臺南府城', '臺灣', '熱蘭遮城', '17世紀至清代', '臺灣', '臺灣', '臺灣', '臺灣府城']"
建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(2/4),19,"['觀眾', '多媒體', '影音', '文創']","['今年度', '1年', '卑南遺址公園', '第一年', '本年度', '第一年', '第一年', '卑南遺址公園', '第一年', '本年度']"
臺灣科技融藝創新計畫(3/4),19,"['音樂', '視覺', '範例', '實境', '作品']","['臺灣', '106', '107年']"
科技．人文．友善體驗－博物館數位導覽示範計畫(2/4),19,"['觀眾', '基底', '實境', '層次', '視覺']",[]
藝術數位推廣計畫(1/4),19,"['文化部', '音樂', '影音', '實境', '群眾', '場館']","['文化部', '華文', '大台北地區']"
文化內容科技應用創新產業領航旗艦計畫(1/4),19,"['音樂', '遊戲', '斷鏈處']","['臺灣', '台灣', '106-109年']"
加速行動寬頻服務及產業發展計畫(3/3)-智慧客家樂活4G應用服務計畫,19,"['客家', '客庄', '基底', '策展']","['苗栗', '105年', '臺灣']"
教育雲：校園數位學習普及服務計畫(1/4),19,"['影音', '雲巨量']",['一']
智慧服務 全民樂學－國立社教機構科技創新服務計畫(1/4),19,"['圖書館', '觀眾', '社教', '面貌']","['臺', '智慧圖書館', '106-109年']"
新一代數位學習計畫(4/4),19,"['磨課師', '課師', '學科', '數位學']","['華文', '5~15分鐘']"
區塊鏈創新生態體系發展計畫(1/4),19,"['國內區', '塊鏈', '區塊鏈', '區塊']","['億元', 'Ethereum']"
數位內容跨域創新應用推動計畫(2/4),19,"['遊戲', '東協', '作品', '自製率', '占有率', '實境']","['臺', '臺', '法國安錫影展', '臺灣', '臺灣', '臺']"
智慧內容產業發展計畫(2/4),19,['育樂'],['10%']
培訓產業創新暨人力加值計畫(2/4),19,[],[]
加速行動寬頻服務及產業發展計畫(3/3)-建構相關APP行動商務與本土數位內容計畫,19,"['群眾', '著作', '影音']",['台灣']
智慧學習產業整合輸出計畫(1/4),19,['專技'],[]
跨域數位人才加速躍升計畫(1/4),19,"['研習生', '作品']",['6個月']
新興科技商業應用體驗環境推動計畫(4/4),19,['業場'],"['臺灣', '次年', '臺灣', '臺灣']"
社群分享商務推動發展計畫(2/4),19,['客戶'],"['台灣', '台灣', '四年度', '台灣', '台灣', '105年', '107年', '台灣', '台灣', '四年', '106年', '108年', '第一']"
跨虛實科技人文計算平台(1/4),19,"['算圖', '先導', '文化部']","['教育部', '經濟部', '文化部', '國研院', '經濟部', '行政院', '科技部']"
建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(3/4),19,"['觀眾', '多媒體', '影音', '媒材', '文創']","['臺灣', '臺灣', '今年度']"
藝術數位推廣計畫(2/4),19,"['音樂', '影音', '場館', '實境', '群眾']","['106年', '106年', '大臺北地區']"
打開歷史任意門(2/4)-臺灣歷史創新科技體驗建置計畫,19,"['廣角', '府城', '實境', '觀眾', '透視鏡', '詮釋', '視覺', '多媒體', '文創', '資源庫']","['臺灣', '清代', '臺南府城', '臺灣', '臺灣', '17世紀至清代', '熱蘭遮城', '臺灣', '臺灣府城', '臺南安平', '第1']"
文化部所屬館所館藏及數位內容權利盤點計畫(1/4),19,"['權利', '文化部']",[]
臺灣科技融藝創新計畫(4/4),19,"['學科', '媒材', '音樂', '實境', '多媒體', '影音', '視覺', '範例', '作品']","['臺灣', '臺中國家歌劇院', '臺灣', '臺灣', '臺灣美術館']"
臺灣行卷－博物館示範計畫(1/4),19,"['觀眾', '多元社']","['臺灣', '臺灣']"
(展延至108/05/31)文化內容科技應用創新產業領航旗艦計畫(2/4),19,"['音樂', '遊戲', '斷鏈處']","['臺灣', '第二年', '第一年度', '106-109年', '台灣']"
國家文化記憶庫及數位加值應用計畫(106-110)(2/5),19,"['記憶', '基底']",['臺灣']
智慧服務 全民樂學－國立社教機構科技創新服務計畫(2/4),19,"['圖書館', '觀眾', '社教', '面貌']","['臺', '智慧圖書館', '106-109年']"
教育雲：校園數位學習普及服務計畫(2/4),19,['小學'],['一']
數位學習深耕計畫(1/4),19,[],['總計畫辦公室']
數位人文創新人才培育計畫(1/4),19,"['技能', '先導']",[]
區塊鏈創新生態體系發展計畫(2/4),19,"['國內區', '塊鏈', '區塊鏈', '區塊']","['億元', 'Ethereum']"
數位內容跨域創新應用推動計畫(3/4),19,"['遊戲', '自製率', '東協', '作品', '創作品', '占有率']","['臺灣', '臺', '臺', '臺灣', '臺灣']"
智慧學習產業整合輸出計畫(2/4),19,['專技'],[]
智慧內容產業發展計畫(3/4),19,['產製鏈'],"['台灣', '臺灣']"
跨域數位人才加速躍升計畫(2/4),19,"['聯誼會', '研習生', '範疇']",['今年度']
社群分享商務推動發展計畫(3/4),19,"['網創', '地鏈結', '國內網', '實境', '結合物']","['台灣', '10億元', '台灣', '台灣', '107年', '亞洲']"
跨虛實科技人文計算平台(2/4),19,"['專人', '算圖', '農場', '文化部', '多媒體']","['教育部', '106年', '經濟部', '教育部']"
打開歷史任意門：臺灣歷史創新科技體驗建置計畫(3/4),19,"['廣角', '府城', '史料', '譯名', '觀眾', '透視鏡', '實境', '多媒體']","['熱蘭遮城', '清代', '臺南府城', '17至19世紀', '臺灣安平', '臺灣', '府城', '臺灣', '臺灣', '107年', '106', '臺灣', '臺南安平', '17世紀至清代', '臺灣', '臺灣', '臺灣']"
建構智慧型博物館：漫遊在史前和現代的交界雲端整合計畫(4/4),19,"['觀眾', '多媒體', '影音', '文創', '實境']","['Google', '108年']"
科技藝術共生計畫(1/4),19,"['範疇', '視覺', '藝術界', '媒材', '場館', '音樂', '作品', '美術', '文創', '科藝']","['臺灣', '臺灣', '臺灣', '臺灣']"
